Age,Annual Income,Spending Score,Income_Spending_Ratio,Gender_Code
45,55771,11,4647.583333333333,0
41,188818,34,5394.8,0
80,36363,2,12121.0,1
30,114878,70,1618.0,1
28,140587,62,2231.5396825396824,0
66,196221,13,14015.785714285714,0
72,75836,42,1763.6279069767443,1
29,167011,53,3092.796296296296,0
36,54542,59,909.0333333333333,0
62,47783,90,525.0879120879121,1
88,143516,1,71758.0,0
60,142059,26,5261.444444444444,0
63,126471,63,1976.109375,0
21,169206,47,3525.125,1
32,26786,31,837.0625,1
44,88569,88,995.1573033707865,0
67,195050,41,4644.047619047619,1
40,30525,45,663.5869565217391,1
45,84271,26,3121.1481481481483,1
86,146612,51,2819.4615384615386,1
71,190839,68,2765.782608695652,0
19,144879,18,7625.210526315789,1
45,115337,77,1478.679487179487,1
57,163125,28,5625.0,1
64,166094,47,3460.2916666666665,0
87,121894,18,6415.473684210527,0
29,116130,85,1350.3488372093022,0
18,120315,70,1694.5774647887324,0
42,91856,84,1080.6588235294118,1
87,27235,12,2095.0,0
75,32847,11,2737.25,1
76,92158,5,15359.666666666666,0
20,37256,8,4139.555555555556,1
37,44090,51,847.8846153846154,0
89,172317,83,2051.3928571428573,1
25,122385,4,24477.0,0
48,111556,12,8581.23076923077,1
64,48081,51,924.6346153846154,1
21,75098,47,1564.5416666666667,1
50,53017,13,3786.9285714285716,0
63,145479,8,16164.333333333334,1
43,46689,55,833.7321428571429,0
64,68824,38,1764.7179487179487,0
90,180674,66,2696.626865671642,1
20,94885,28,3271.896551724138,1
34,158310,94,1666.421052631579,1
57,195216,95,2033.5,1
56,52741,16,3102.4117647058824,0
72,41907,27,1496.6785714285713,0
45,99361,54,1806.5636363636363,0
70,94421,69,1348.8714285714286,0
86,75356,91,819.0869565217391,0
38,29196,41,695.1428571428571,0
31,109026,90,1198.0879120879122,0
88,20371,85,236.87209302325581,0
60,77861,26,2883.740740740741,0
71,150494,2,50164.666666666664,0
21,92793,67,1364.6029411764705,1
28,136719,61,2205.1451612903224,1
44,30931,33,909.7352941176471,1
47,41895,97,427.5,1
74,145541,40,3549.7804878048782,0
87,23179,38,594.3333333333334,0
39,29010,89,322.3333333333333,1
42,175403,83,2088.1309523809523,0
47,184631,21,8392.318181818182,1
66,193778,3,48444.5,0
89,104592,19,5229.6,0
23,168026,36,4541.243243243243,1
57,31017,49,620.34,0
81,86459,61,1394.5,0
60,180607,23,7525.291666666667,1
55,144134,90,1583.89010989011,1
49,160728,70,2263.774647887324,1
83,29323,74,390.97333333333336,1
50,173265,8,19251.666666666668,0
63,116706,37,3071.2105263157896,1
22,98262,51,1889.6538461538462,1
19,151411,16,8906.529411764706,1
82,63807,25,2454.1153846153848,0
36,31628,70,445.46478873239437,0
36,182315,96,1879.5360824742268,0
54,72483,57,1249.7068965517242,0
33,28189,16,1658.1764705882354,1
53,81050,82,976.5060240963855,0
41,75876,38,1945.5384615384614,1
39,95414,93,1015.0425531914893,0
88,127402,70,1794.394366197183,0
28,115571,55,2063.7678571428573,1
31,154372,14,10291.466666666667,0
76,75718,15,4732.375,0
58,153228,58,2597.084745762712,0
46,106317,71,1476.625,1
31,167056,68,2421.1014492753625,1
82,150305,95,1565.6770833333333,1
36,52941,47,1102.9375,0
40,99836,46,2124.1702127659573,0
86,132580,47,2762.0833333333335,0
36,170119,67,2501.75,1
88,120763,40,2945.439024390244,1
76,169737,8,18859.666666666668,0
62,30490,22,1325.6521739130435,0
82,22201,70,312.6901408450704,0
90,198922,88,2235.078651685393,0
66,176182,30,5683.290322580645,0
45,144452,63,2257.0625,1
76,131009,28,4517.551724137931,0
58,98585,94,1037.7368421052631,1
65,60555,98,611.6666666666666,0
31,84502,87,960.25,0
58,58670,43,1333.409090909091,0
83,86236,14,5749.066666666667,1
90,106927,77,1370.8589743589744,1
84,198857,8,22095.222222222223,1
61,97053,14,6470.2,1
48,99165,98,1001.6666666666666,1
61,174035,15,10877.1875,0
32,112847,38,2893.5128205128203,0
80,49123,39,1228.075,0
23,125227,50,2455.4313725490197,0
67,126656,28,4367.448275862069,0
41,61679,62,979.031746031746,0
73,74248,86,853.4252873563219,0
76,175483,99,1754.83,0
59,162167,39,4054.175,0
66,106652,39,2666.3,0
23,155025,90,1703.5714285714287,0
47,176537,33,5192.264705882353,1
72,76998,61,1241.9032258064517,1
20,64432,44,1431.8222222222223,1
25,90761,100,898.6237623762377,0
83,36817,29,1227.2333333333333,1
82,47862,75,629.7631578947369,0
53,197719,63,3089.359375,0
84,176852,20,8421.52380952381,1
85,36455,65,552.3484848484849,0
74,38944,51,748.9230769230769,1
53,60131,6,8590.142857142857,1
64,38351,31,1198.46875,0
27,106844,82,1287.2771084337348,1
46,158448,43,3601.090909090909,1
38,156198,19,7809.9,1
89,55274,6,7896.285714285715,1
54,35976,60,589.7704918032787,0
23,172263,1,86131.5,0
42,145652,23,6068.833333333333,0
47,72894,74,971.92,1
23,167733,47,3494.4375,1
36,199311,55,3559.125,1
73,154518,38,3962.0,1
25,76704,87,871.6363636363636,1
32,188391,75,2478.8289473684213,0
84,145848,73,1970.918918918919,1
81,91820,57,1583.103448275862,1
78,128604,95,1339.625,0
62,66156,93,703.7872340425532,1
39,123404,76,1602.6493506493507,1
31,122542,88,1376.876404494382,0
60,146098,2,48699.333333333336,0
74,188430,93,2004.5744680851064,0
87,173786,61,2803.0,1
51,103181,6,14740.142857142857,0
85,111138,37,2924.684210526316,1
41,80972,81,987.4634146341464,0
27,140387,13,10027.642857142857,0
71,85158,6,12165.42857142857,1
90,89559,75,1178.407894736842,1
45,48263,26,1787.5185185185185,0
66,178077,73,2406.445945945946,1
48,138048,26,5112.888888888889,0
68,93634,9,9363.4,0
42,101280,21,4603.636363636364,0
81,123857,25,4763.7307692307695,1
54,157466,88,1769.2808988764045,0
32,79803,21,3627.409090909091,1
39,100940,21,4588.181818181818,1
61,156934,83,1868.2619047619048,0
50,157503,51,3028.903846153846,1
41,133302,33,3920.6470588235293,1
84,51101,12,3930.846153846154,1
65,49458,64,760.8923076923077,1
64,84947,61,1370.1129032258063,1
56,140395,88,1577.4719101123596,0
54,46618,3,11654.5,1
18,155057,55,2768.875,0
55,70451,46,1498.9574468085107,0
30,115096,47,2397.8333333333335,1
33,47307,52,892.5849056603773,1
34,118218,40,2883.3658536585367,1
33,102335,62,1624.3650793650793,0
57,139743,27,4990.821428571428,1
65,183533,77,2352.9871794871797,0
74,146698,8,16299.777777777777,0
30,165161,72,2262.4794520547944,1
34,48528,73,655.7837837837837,1
55,27198,84,319.9764705882353,0
45,121660,62,1931.111111111111,0
61,89797,93,955.2872340425532,0
65,185327,52,3496.735849056604,1
45,76338,12,5872.153846153846,0
50,174782,72,2394.27397260274,0
84,146807,18,7726.684210526316,1
59,127066,21,5775.727272727273,1
36,127158,86,1461.5862068965516,0
37,107706,4,21541.2,0
70,132571,60,2173.2950819672133,0
50,79242,85,921.4186046511628,1
23,51230,39,1280.75,1
80,38880,30,1254.1935483870968,1
59,90374,85,1050.860465116279,0
71,69530,85,808.4883720930233,0
87,71891,69,1027.0142857142857,0
30,73207,100,724.8217821782179,0
39,151099,24,6043.96,1
71,128026,67,1882.735294117647,1
31,106040,13,7574.285714285715,1
81,141958,73,1918.3513513513512,0
31,32923,73,444.9054054054054,1
57,62455,86,717.8735632183908,0
32,36911,45,802.4130434782609,0
37,75854,82,913.9036144578313,1
73,134367,13,9597.642857142857,1
28,29964,3,7491.0,1
27,91340,93,971.7021276595744,0
32,53009,54,963.8,1
21,174369,22,7581.260869565217,1
39,124862,87,1418.8863636363637,0
52,178392,63,2787.375,0
46,98824,96,1018.8041237113403,0
65,116640,97,1190.204081632653,0
38,162790,12,12522.307692307691,0
34,131975,11,10997.916666666666,0
71,124441,1,62220.5,1
50,37264,39,931.6,0
80,114452,69,1635.0285714285715,0
74,80165,100,793.7128712871287,0
27,130022,9,13002.2,0
89,188278,35,5229.944444444444,1
71,57410,92,617.3118279569892,0
77,74167,36,2004.5135135135135,0
26,66719,35,1853.3055555555557,1
33,121380,73,1640.2702702702702,0
30,114427,32,3467.4848484848485,1
86,141595,57,2441.293103448276,0
80,171440,85,1993.4883720930231,1
86,107036,94,1126.6947368421052,0
25,141320,90,1552.967032967033,1
29,98113,92,1054.978494623656,0
27,169795,5,28299.166666666668,0
37,157043,98,1586.2929292929293,0
71,117413,85,1365.2674418604652,0
64,136508,3,34127.0,0
90,156060,44,3468.0,1
35,86367,53,1599.388888888889,0
19,157587,46,3352.9148936170213,1
67,26777,81,326.5487804878049,1
87,23801,84,280.01176470588234,1
75,29712,61,479.2258064516129,1
19,147094,89,1634.3777777777777,1
56,130708,69,1867.2571428571428,0
50,190631,44,4236.2444444444445,1
35,119585,96,1232.8350515463917,0
49,51273,11,4272.75,0
31,42052,12,3234.769230769231,1
31,49167,46,1046.1063829787233,1
73,28198,19,1409.9,1
40,80047,91,870.0760869565217,1
63,27275,91,296.4673913043478,0
82,57048,21,2593.090909090909,0
59,91085,94,958.7894736842105,1
57,183033,57,3155.7413793103447,0
28,36996,23,1541.5,1
44,56038,94,589.8736842105263,0
53,51464,56,902.8771929824561,0
45,25715,16,1512.6470588235295,1
77,99488,87,1130.5454545454545,1
47,109578,10,9961.636363636364,0
76,45703,89,507.81111111111113,1
90,63733,45,1385.5,1
69,70867,44,1574.8222222222223,1
63,124465,40,3035.731707317073,1
69,79872,96,823.4226804123712,0
35,70164,6,10023.42857142857,0
66,89666,90,985.3406593406594,1
34,198035,76,2571.883116883117,0
24,83502,66,1246.2985074626865,1
27,133682,96,1378.1649484536083,1
44,34081,97,347.765306122449,1
21,49818,71,691.9166666666666,1
20,131997,50,2588.176470588235,0
50,80595,90,885.6593406593406,0
44,67179,30,2167.064516129032,1
83,28494,27,1017.6428571428571,1
80,28258,88,317.5056179775281,1
30,109945,15,6871.5625,0
58,118378,99,1183.78,1
60,58502,13,4178.714285714285,1
59,154407,80,1906.2592592592594,1
41,69705,15,4356.5625,1
83,175477,40,4279.926829268293,0
72,129411,12,9954.692307692309,1
46,110969,82,1336.9759036144578,0
37,100971,73,1364.472972972973,0
76,145226,12,11171.23076923077,0
55,105923,42,2463.3255813953488,1
53,50961,47,1061.6875,1
45,165445,42,3847.5581395348836,0
73,73108,28,2520.9655172413795,1
76,66685,80,823.2716049382716,1
20,161583,87,1836.1704545454545,1
27,176907,70,2491.6478873239435,1
87,191881,57,3308.293103448276,0
58,119478,63,1866.84375,0
67,116530,77,1493.974358974359,0
60,34536,18,1817.6842105263158,1
61,150055,55,2679.5535714285716,1
69,180097,76,2338.9220779220777,0
36,190295,62,3020.5555555555557,0
81,88617,88,995.6966292134831,0
77,45844,7,5730.5,0
55,101391,23,4224.625,0
58,167931,11,13994.25,1
47,169473,79,2118.4125,0
45,169698,67,2495.5588235294117,0
67,156079,74,2081.0533333333333,1
41,37725,1,18862.5,1
90,47636,41,1134.1904761904761,0
71,147191,14,9812.733333333334,0
71,128429,80,1585.5432098765432,0
87,129549,34,3701.4,0
89,156408,58,2650.9830508474574,0
56,118039,98,1192.3131313131314,1
69,127524,55,2277.214285714286,1
84,57477,46,1222.9148936170213,0
82,55389,94,583.0421052631579,1
43,54283,66,810.1940298507462,1
90,55068,95,573.625,0
28,47264,33,1390.1176470588234,1
76,124798,86,1434.4597701149426,0
40,148832,48,3037.387755102041,0
40,66335,79,829.1875,1
87,110012,58,1864.6101694915253,0
37,111857,26,4142.851851851852,0
39,22021,56,386.3333333333333,0
64,140772,6,20110.285714285714,0
78,100416,4,20083.2,1
57,195350,15,12209.375,1
77,58031,67,853.3970588235294,1
83,110828,73,1497.6756756756756,1
39,188240,94,1981.4736842105262,0
85,131752,69,1882.1714285714286,1
22,85430,44,1898.4444444444443,0
52,26254,89,291.7111111111111,0
59,131258,53,2430.703703703704,0
54,158940,47,3311.25,1
47,136377,88,1532.3258426966293,0
59,38850,26,1438.888888888889,1
89,195566,43,4444.681818181818,1
80,77843,62,1235.6031746031747,1
31,64577,98,652.2929292929293,0
49,86409,49,1728.18,1
48,153694,21,6986.090909090909,1
39,134122,8,14902.444444444445,0
83,111307,18,5858.263157894737,1
33,84964,22,3694.086956521739,0
66,142425,45,3096.195652173913,1
60,44033,24,1761.32,1
62,154452,42,3591.906976744186,1
85,145507,72,1993.2465753424658,1
75,94205,66,1406.044776119403,1
52,24554,86,282.2298850574713,1
36,97313,9,9731.3,0
23,79168,97,807.8367346938776,1
28,191013,80,2358.185185185185,0
24,100297,67,1474.9558823529412,0
66,183788,43,4177.0,1
78,173130,30,5584.8387096774195,1
46,22385,7,2798.125,1
88,100461,20,4783.857142857143,1
83,146200,65,2215.151515151515,1
19,195634,46,4162.425531914893,0
77,164948,53,3054.5925925925926,0
40,94867,48,1936.061224489796,1
27,156024,100,1544.7920792079208,0
68,101659,85,1182.0813953488373,0
27,194126,20,9244.095238095239,0
37,183044,92,1968.215053763441,0
49,91973,65,1393.530303030303,1
69,68776,34,1965.0285714285715,1
78,21462,18,1129.578947368421,0
80,138334,37,3640.3684210526317,1
64,101491,46,2159.3829787234044,1
25,31919,99,319.19,0
52,199713,77,2560.423076923077,1
48,72871,40,1777.341463414634,1
86,175408,64,2698.5846153846155,0
65,20355,22,885.0,1
44,181374,6,25910.571428571428,0
82,39535,98,399.34343434343435,0
26,34979,30,1128.3548387096773,1
20,146441,98,1479.20202020202,0
28,29089,94,306.2,0
56,75870,2,25290.0,1
66,52780,22,2294.782608695652,0
61,150843,78,1909.4050632911392,1
49,90838,28,3132.344827586207,1
38,52284,78,661.8227848101266,1
82,125990,70,1774.5070422535211,1
85,81606,68,1182.695652173913,1
47,89529,50,1755.4705882352941,1
74,24735,64,380.53846153846155,1
51,106652,56,1871.0877192982457,1
88,24166,85,281.0,1
23,56065,80,692.1604938271605,0
59,25613,81,312.3536585365854,1
38,34985,47,728.8541666666666,1
51,77824,15,4864.0,1
51,109011,95,1135.53125,1
24,160238,75,2108.3947368421054,1
84,59116,50,1159.137254901961,0
29,184519,13,13179.92857142857,1
83,78154,72,1070.6027397260275,1
58,105489,85,1226.6162790697674,0
22,159312,100,1577.3465346534654,1
46,66543,86,764.8620689655172,1
71,133627,44,2969.488888888889,1
24,169427,54,3080.490909090909,1
81,175637,43,3991.75,0
24,153821,92,1653.989247311828,0
60,48694,53,901.7407407407408,1
33,41261,18,2171.6315789473683,0
41,198439,26,7349.592592592592,1
57,87053,58,1475.4745762711864,1
72,68270,77,875.2564102564103,1
35,45610,49,912.2,0
24,185184,56,3248.842105263158,1
79,163698,59,2728.3,0
28,62753,47,1307.3541666666667,1
57,117822,53,2181.8888888888887,1
26,39453,34,1127.2285714285715,1
60,155208,16,9129.882352941177,1
83,55593,63,868.640625,1
44,64682,46,1376.212765957447,1
71,135751,81,1655.5,1
50,101535,6,14505.0,1
45,26640,50,522.3529411764706,0
55,28105,27,1003.75,1
76,23693,95,246.80208333333334,1
57,54099,34,1545.6857142857143,1
80,131654,74,1755.3866666666668,1
20,75803,58,1284.7966101694915,0
48,189401,77,2428.2179487179487,0
43,140866,16,8286.235294117647,0
47,198832,67,2924.0,0
20,43212,64,664.8,0
90,138681,19,6934.05,1
39,32219,50,631.7450980392157,0
28,101305,91,1101.141304347826,1
18,84902,24,3396.08,1
33,180309,20,8586.142857142857,1
26,122490,90,1346.043956043956,0
77,43200,15,2700.0,1
20,194470,93,2068.8297872340427,0
31,127167,63,1986.984375,1
85,86134,38,2208.5641025641025,0
86,194061,34,5544.6,0
52,129280,29,4309.333333333333,1
68,158545,51,3048.9423076923076,1
61,160123,82,1929.1927710843374,1
68,75209,97,767.4387755102041,0
78,30989,20,1475.6666666666667,0
63,108792,20,5180.571428571428,0
75,35704,45,776.1739130434783,1
45,46707,75,614.5657894736842,1
40,92430,37,2432.3684210526317,0
27,156431,29,5214.366666666667,1
75,148680,95,1548.75,1
89,172055,72,2356.917808219178,1
56,78438,87,891.3409090909091,0
37,56797,27,2028.4642857142858,0
19,30046,80,370.9382716049383,0
48,125222,23,5217.583333333333,1
82,115943,34,3312.657142857143,1
66,43291,27,1546.107142857143,1
37,174730,24,6989.2,1
59,117430,74,1565.7333333333333,1
59,193446,52,3649.9245283018868,0
24,143671,21,6530.5,1
80,192792,94,2029.3894736842105,1
57,155997,89,1733.3,1
70,146771,89,1630.7888888888888,1
31,60412,66,901.6716417910447,1
89,167876,73,2268.5945945945946,1
81,162703,68,2358.014492753623,1
87,33820,83,402.6190476190476,1
60,32227,21,1464.8636363636363,0
87,118554,96,1222.2061855670104,0
79,40941,81,499.280487804878,0
49,178791,31,5587.21875,0
25,34936,78,442.2278481012658,1
45,78354,49,1567.08,1
90,188422,88,2117.1011235955057,1
21,149436,64,2299.0153846153844,1
24,138382,57,2385.896551724138,0
37,195484,3,48871.0,0
45,96545,95,1005.6770833333334,1
66,56554,50,1108.9019607843138,1
58,71672,26,2654.5185185185187,0
28,23061,52,435.1132075471698,0
86,113516,42,2639.906976744186,0
58,137517,33,4044.6176470588234,0
42,165762,78,2098.253164556962,1
49,168825,26,6252.777777777777,0
50,76296,50,1496.0,1
37,35610,1,17805.0,0
50,41352,26,1531.5555555555557,0
31,142165,4,28433.0,1
20,92138,95,959.7708333333334,1
37,40875,76,530.8441558441558,0
88,156479,99,1564.79,0
77,150813,63,2356.453125,0
74,69666,90,765.5604395604396,1
42,37827,19,1891.35,0
89,90885,3,22721.25,1
82,28622,41,681.4761904761905,1
73,63687,34,1819.6285714285714,0
40,180304,34,5151.542857142857,1
72,166861,5,27810.166666666668,0
74,107058,98,1081.3939393939395,1
21,105702,45,2297.8695652173915,1
75,188894,53,3498.037037037037,0
61,34797,56,610.4736842105264,1
22,35461,91,385.44565217391306,0
87,112278,39,2806.95,0
41,177747,48,3627.4897959183672,1
69,112182,68,1625.8260869565217,0
62,145885,58,2472.6271186440677,0
88,38911,56,682.6491228070175,1
44,153788,38,3943.2820512820513,0
48,49319,51,948.4423076923077,0
78,135681,61,2188.4032258064517,1
78,56820,24,2272.8,1
27,134341,23,5597.541666666667,0
80,99830,14,6655.333333333333,1
51,67344,15,4209.0,0
70,170801,91,1856.5326086956522,1
82,65234,56,1144.4561403508771,0
31,96768,72,1325.5890410958905,1
44,163765,1,81882.5,0
79,159145,73,2150.608108108108,1
80,101493,93,1079.712765957447,1
74,51833,73,700.4459459459459,1
70,30582,83,364.07142857142856,1
77,132017,11,11001.416666666666,0
76,176227,42,4098.302325581395,1
88,186603,83,2221.464285714286,1
78,101804,19,5090.2,1
51,97368,75,1281.157894736842,1
23,170675,65,2585.9848484848485,1
72,60285,14,4019.0,1
72,110321,37,2903.184210526316,1
55,56245,43,1278.2954545454545,1
84,60033,85,698.0581395348837,1
75,187366,60,3071.5737704918033,0
26,126691,11,10557.583333333334,1
72,187359,90,2058.8901098901097,1
81,86557,26,3205.814814814815,0
48,187850,58,3183.898305084746,1
59,32878,50,644.6666666666666,1
55,23242,55,415.0357142857143,1
85,42915,86,493.2758620689655,0
65,76673,64,1179.5846153846153,0
67,22778,82,274.43373493975906,1
73,70765,16,4162.64705882353,1
78,69309,95,721.96875,1
86,82814,80,1022.395061728395,0
61,189845,72,2600.6164383561645,0
44,94604,7,11825.5,1
79,156028,27,5572.428571428572,1
24,50694,17,2816.3333333333335,0
88,157602,51,3030.8076923076924,1
49,105129,61,1695.6290322580646,1
57,126829,41,3019.7380952380954,0
78,102629,16,6037.0,1
65,40182,68,582.3478260869565,0
76,116909,11,9742.416666666666,0
68,124708,45,2711.0434782608695,1
76,190324,58,3225.830508474576,1
49,123510,89,1372.3333333333333,1
22,73543,43,1671.4318181818182,0
81,53714,4,10742.8,0
36,111918,78,1416.6835443037974,0
35,39026,39,975.65,1
70,38434,26,1423.4814814814815,1
69,53696,69,767.0857142857143,0
23,101111,25,3888.8846153846152,0
48,102073,17,5670.722222222223,1
58,67162,49,1343.24,1
57,188735,57,3254.051724137931,0
56,169813,92,1825.9462365591398,1
47,172454,98,1741.959595959596,0
63,21792,9,2179.2,1
59,134608,86,1547.2183908045977,1
35,156419,65,2369.9848484848485,1
38,112064,10,10187.636363636364,0
41,136329,91,1481.8369565217392,1
19,101590,82,1223.9759036144578,0
62,68011,61,1096.9516129032259,0
60,148327,83,1765.797619047619,1
19,160984,38,4127.794871794872,0
18,53853,44,1196.7333333333333,0
54,83531,1,41765.5,1
36,158956,73,2148.054054054054,1
79,48032,67,706.3529411764706,1
80,70927,89,788.0777777777778,1
57,106820,57,1841.7241379310344,0
48,41914,53,776.1851851851852,0
28,56055,53,1038.0555555555557,0
42,84790,33,2493.823529411765,0
20,135114,48,2757.4285714285716,1
55,92486,18,4867.684210526316,1
64,138932,17,7718.444444444444,0
24,55508,58,940.8135593220339,0
56,84684,65,1283.090909090909,1
57,182967,47,3811.8125,1
40,58187,35,1616.3055555555557,1
62,163626,56,2870.6315789473683,1
53,25506,97,260.265306122449,0
86,102044,81,1244.439024390244,1
53,160695,64,2472.230769230769,0
52,141301,9,14130.1,1
64,134054,95,1396.3958333333333,1
56,154810,84,1821.2941176470588,1
23,141318,14,9421.2,0
36,173255,88,1946.685393258427,1
65,135394,24,5415.76,1
69,31720,66,473.43283582089555,0
80,35833,34,1023.8,0
23,94318,17,5239.888888888889,0
74,112101,37,2950.0263157894738,0
49,51025,87,579.8295454545455,1
20,22523,75,296.35526315789474,0
32,141761,78,1794.4430379746836,1
46,163776,90,1799.7362637362637,1
35,175264,24,7010.56,0
65,174120,73,2352.972972972973,0
84,102166,27,3648.785714285714,1
46,53192,79,664.9,0
80,120393,86,1383.8275862068965,1
65,135902,59,2265.0333333333333,0
20,191829,8,21314.333333333332,0
44,93405,25,3592.5,0
28,50500,58,855.9322033898305,1
36,160512,59,2675.2,0
39,194581,72,2665.4931506849316,0
52,193848,23,8077.0,1
20,165253,23,6885.541666666667,1
32,181667,44,4037.0444444444443,1
47,32124,59,535.4,1
55,143656,58,2434.8474576271187,1
82,155021,50,3039.627450980392,0
28,82395,22,3582.391304347826,0
58,109508,34,3128.8,0
19,147702,16,8688.35294117647,0
90,88833,10,8075.727272727273,1
82,102847,67,1512.4558823529412,0
77,38030,31,1188.4375,1
60,111051,65,1682.590909090909,0
66,32763,47,682.5625,0
53,138764,7,17345.5,1
65,102890,20,4899.523809523809,0
39,111336,59,1855.6,0
31,144163,81,1758.0853658536585,1
45,103462,96,1066.618556701031,0
86,87433,9,8743.3,1
55,45398,70,639.4084507042254,1
89,76187,7,9523.375,0
33,190809,77,2446.269230769231,0
69,165861,53,3071.5,1
74,57904,74,772.0533333333333,1
47,45079,20,2146.6190476190477,1
68,95857,91,1041.9239130434783,1
21,184405,38,4728.333333333333,1
78,107050,27,3823.214285714286,0
54,190868,50,3742.5098039215686,1
72,59287,90,651.5054945054945,0
66,142959,66,2133.716417910448,1
41,196237,100,1942.9405940594058,0
87,42459,73,573.7702702702703,1
47,51139,78,647.3291139240506,1
42,57268,32,1735.3939393939395,1
47,56571,99,565.71,1
45,99942,80,1233.851851851852,1
42,129035,40,3147.1951219512193,1
41,59599,72,816.4246575342465,1
42,33086,89,367.6222222222222,0
70,193481,8,21497.88888888889,1
46,120954,41,2879.8571428571427,0
46,117189,36,3167.2702702702704,1
64,26416,12,2032.0,0
18,57921,37,1524.2368421052631,0
31,36590,68,530.2898550724638,1
75,104186,59,1736.4333333333334,0
30,158557,95,1651.6354166666667,0
35,164267,79,2053.3375,0
76,136509,4,27301.8,1
31,21442,100,212.2970297029703,1
77,117460,74,1566.1333333333334,1
35,26509,44,589.0888888888888,0
81,154744,72,2119.780821917808,1
48,161732,54,2940.581818181818,0
45,41681,66,622.1044776119403,1
56,159785,26,5917.962962962963,1
59,61418,96,633.1752577319587,1
70,145707,84,1714.2,0
40,82312,42,1914.2325581395348,1
69,116437,41,2772.309523809524,0
33,98332,43,2234.818181818182,0
24,103864,60,1702.688524590164,0
53,129720,87,1474.090909090909,1
40,124700,96,1285.5670103092784,0
80,179651,72,2460.972602739726,1
39,23432,18,1233.2631578947369,1
75,121234,42,2819.3953488372094,1
30,110422,22,4800.95652173913,0
23,56526,2,18842.0,0
35,68489,52,1292.245283018868,1
51,82317,65,1247.2272727272727,1
49,187255,76,2431.883116883117,1
81,196657,55,3511.7321428571427,0
62,48902,98,493.95959595959596,0
39,91197,97,930.5816326530612,0
38,58854,21,2675.181818181818,0
89,177237,81,2161.4268292682927,0
33,169302,13,12093.0,1
37,24943,67,366.80882352941177,1
72,89321,67,1313.5441176470588,0
36,104117,24,4164.68,1
21,74241,54,1349.8363636363636,0
55,171449,92,1843.5376344086021,0
65,179167,33,5269.617647058823,1
39,78256,46,1665.0212765957447,1
83,87096,74,1161.28,0
60,97216,100,962.5346534653465,1
30,169368,84,1992.5647058823529,0
24,176332,90,1937.7142857142858,0
85,147812,25,5685.076923076923,1
72,195763,30,6314.935483870968,0
78,40763,44,905.8444444444444,0
20,81845,30,2640.1612903225805,1
27,155070,32,4699.090909090909,1
25,31294,34,894.1142857142858,0
84,190681,63,2979.390625,0
61,173805,29,5793.5,0
66,108920,51,2094.6153846153848,0
69,83171,13,5940.785714285715,1
67,146082,95,1521.6875,1
22,168712,43,3834.3636363636365,0
34,169358,8,18817.555555555555,1
60,86987,63,1359.171875,1
61,47253,89,525.0333333333333,0
87,108702,7,13587.75,1
60,175647,100,1739.079207920792,0
46,141133,85,1641.0813953488373,1
46,38576,98,389.65656565656565,0
84,183759,13,13125.642857142857,1
85,98494,45,2141.1739130434785,1
84,104109,10,9464.454545454546,1
44,20523,14,1368.2,0
28,51280,82,617.8313253012049,1
66,123043,84,1447.5647058823529,0
64,88754,91,964.7173913043479,0
79,168841,77,2164.628205128205,0
65,155054,16,9120.823529411764,0
69,28770,2,9590.0,0
68,114751,95,1195.3229166666667,1
89,170071,90,1868.9120879120878,1
65,106072,29,3535.733333333333,1
50,195053,21,8866.045454545454,0
88,97358,85,1132.0697674418604,1
45,67993,53,1259.1296296296296,0
88,87720,23,3655.0,1
78,110377,55,1971.017857142857,0
70,88078,88,989.6404494382023,1
77,46473,37,1222.9736842105262,0
26,179006,45,3891.4347826086955,1
19,60638,10,5512.545454545455,0
65,147477,21,6703.5,1
29,49570,54,901.2727272727273,0
82,168750,72,2311.6438356164385,1
54,125335,100,1240.9405940594058,1
61,33281,16,1957.7058823529412,0
44,166156,4,33231.2,0
79,120696,90,1326.3296703296703,0
70,84508,43,1920.6363636363637,1
61,178582,36,4826.540540540541,1
47,177032,97,1806.4489795918366,1
27,59810,31,1869.0625,0
78,31133,36,841.4324324324324,1
19,190097,8,21121.88888888889,0
89,50896,85,591.8139534883721,1
33,147458,7,18432.25,0
80,32165,26,1191.2962962962963,0
67,75155,61,1212.1774193548388,1
50,163078,13,11648.42857142857,1
90,58788,73,794.4324324324324,0
85,108154,63,1689.90625,1
33,51520,46,1096.1702127659576,1
51,80546,75,1059.8157894736842,0
23,142802,37,3757.9473684210525,0
39,40482,43,920.0454545454545,1
33,164716,65,2495.6969696969695,1
32,34769,58,589.3050847457627,1
55,136353,20,6493.0,1
37,135399,42,3148.813953488372,0
45,162345,47,3382.1875,0
88,128026,10,11638.727272727272,0
26,154024,91,1674.1739130434783,0
80,122636,99,1226.36,1
44,56112,55,1002.0,1
32,48281,35,1341.138888888889,0
33,22449,43,510.20454545454544,0
86,116919,19,5845.95,1
54,101126,17,5618.111111111111,0
63,74870,95,779.8958333333334,1
88,185467,32,5620.212121212121,0
18,115540,92,1242.3655913978494,0
37,90674,2,30224.666666666668,0
32,103827,71,1442.0416666666667,0
56,87453,32,2650.090909090909,0
35,52147,36,1409.3783783783783,0
21,125928,65,1908.0,1
70,184961,50,3626.6862745098038,0
30,25065,67,368.6029411764706,1
65,136198,5,22699.666666666668,0
82,104849,36,2833.7567567567567,1
